FID_,node_fid,Lon,Lat,Lon_m,Lat_m
,2032,-72.744022282000003,42.493724109699997,1880767.101300000000000,2397405.361500000100000
,2033,-72.743689081499994,42.494359309899998,1880776.303300000000000,2397480.850800000100000
,2034,-72.965044356899995,42.555458713400000,1861589.244200000100000,2399751.016200000000000
,2035,-72.964026822799994,42.559385785600000,1861564.490810000100000,2400197.095079999900000
,2036,-72.962931329800000,42.561005359500001,1861607.820550000100000,2400394.301560000100000
,2037,-72.963046163000001,42.560711482499997,1861606.608910000000000,2400360.162270000200000
,2038,-72.685027346300004,42.760861494899999,1878190.115299999900000,2427538.749600000200000
,2039,-72.726398478899995,42.535753918700003,1881024.591700000000000,2402312.573299999800000
,2040,-72.725316852299997,42.539491652999999,1881008.945959999900000,2402739.340780000200000
,2041,-72.829113982799996,42.845810254200003,1864522.967789999900000,2433911.452690000200000
,2042,-72.830508249000005,42.845579441200002,1864419.231059999900000,2433859.070809999900000
,2043,-72.995138759499994,42.674290277300003,1856020.908360000000000,2412056.894619999900000
,2044,-72.715103738699995,42.486377509999997,1883258.080899999900000,2397181.256099999900000
,2045,-72.814675818599994,42.895900824500004,1864309.709210000000000,2439625.822130000200000
,2046,-72.820366207600003,42.893374194400003,1863929.436190000000000,2439240.263420000200000
,2047,-72.823316799799997,42.891959782100002,1863735.054700000000000,2439029.041300000200000
,2048,-72.747118769899998,42.825264705000002,1871545.160300000100000,2433295.614600000000000
,2049,-72.905672006399996,42.592469722499999,1865297.262700000100000,2404931.066699999900000
,2050,-72.664204437899997,42.634488640400001,1883267.063520000100000,2414250.585390000100000
,2051,-72.641290050199999,42.541828055700002,1887599.199400000000000,2404658.765999999800000
,2052,-72.643298249799997,42.540473597000002,1887477.038110000100000,2404472.020920000000000
,2053,-73.001623172799995,42.619300324599998,1856980.923800000000000,2405963.197900000000000
,2054,-72.724906693199998,42.793511099600003,1874157.418899999900000,2430290.904900000000000
,2055,-72.719983358500002,42.791026099000000,1874613.240900000100000,2430118.610799999900000
,2056,-72.866885805199999,42.762970888900000,1863774.962600000000000,2424187.100900000000000
,2057,-72.861019202600005,42.760014154799997,1864317.901700000000000,2423981.498999999800000
,2058,-72.708628757200003,42.835729707900001,1874297.132900000100000,2435188.643800000200000
,2059,-72.740061086099999,42.593407728899997,1878380.830000000100000,2408294.799000000100000
,2060,-72.739410067700007,42.594785956800003,1878395.018140000100000,2408457.129840000100000
,2061,-72.735208216999993,42.596464532200002,1878682.056189999900000,2408722.221549999900000
,2062,-72.734548418499998,42.596849020100002,1878723.851100000100000,2408776.960479999900000
,2063,-72.739172163199996,42.595072584400000,1878406.080950000100000,2408492.915699999800000
,2064,-72.935714147900001,42.561383848699997,1863753.725300000000000,2400968.836900000000000
,2065,-73.005898851300003,42.783996554399998,1852232.171499999900000,2423749.979100000100000
,2066,-72.993751447600005,42.780967754199999,1853272.628500000100000,2423658.207299999900000
,2067,-72.752363888800005,42.573176857400000,1877954.901300000000000,2405857.631200000200000
,2068,-72.700985953800000,42.791619500199999,1876096.143699999900000,2430557.828300000200000
,2069,-72.713301618599999,42.728170002299997,1876844.501310000000000,2423436.030249999800000
,2070,-72.661509071300003,42.766299562999997,1879898.714800000000000,2428593.255200000000000
,2071,-72.731991437999994,42.517564761000003,1881074.507960000100000,2400229.201200000000000
,2072,-72.726203362700005,42.520322696800001,1881458.294320000100000,2400642.890550000100000
,2073,-73.011865640300002,42.992857786400002,1846170.957729999900000,2446290.265900000000000
,2074,-72.858768002000005,42.762610289100003,1864425.732800000100000,2424307.224899999800000
,2075,-72.860712602899994,42.759879154899998,1864345.751600000100000,2423972.872400000200000
,2076,-72.876342943599994,42.787462759500002,1862368.722899999900000,2426657.972200000200000
,2077,-72.875872684499996,42.786456336999997,1862432.943209999900000,2426558.036780000200000
,2078,-72.729317950300000,42.621335533600003,1878474.221700000100000,2411535.705800000100000
,2079,-72.732998400599996,42.611129675999997,1878459.593739999900000,2410356.232849999800000
,2080,-72.735370790299996,42.609444845699997,1878317.543800000100000,2410126.635110000100000
,2081,-72.735995329399998,42.603706839300003,1878423.574169999900000,2409492.045400000200000
,2082,-72.735174986499999,42.606635420000003,1878409.145130000100000,2409825.844219999900000
,2083,-72.735626003600004,42.608514730700001,1878322.549010000000000,2410020.726970000200000
,2084,-72.876869423399995,42.994665730900003,1856749.654900000000000,2449116.350099999900000
,2085,-72.878534863799999,42.978607111599999,1857050.746109999900000,2447342.690539999900000
,2086,-72.878553822300006,42.978150328399998,1857061.546799999900000,2447292.793699999800000
,2087,-72.979647641300005,42.614494811199997,1858849.333810000000000,2405871.360119999900000
,2088,-72.696911485599998,42.789439366499998,1876476.770100000100000,2430401.937800000000000
,2089,-72.688210884000000,42.818273105800003,1876380.821400000000000,2433699.303100000100000
,2090,-72.683864606200004,42.817542599500001,1876743.435790000000000,2433705.942629999900000
,2091,-72.683467748699996,42.817344305900001,1876780.117799999900000,2433692.285900000000000
,2092,-72.916997702299994,42.769271851699997,1859648.025990000000000,2423888.821130000100000
,2093,-72.925122276300002,42.768092914999997,1859038.073520000100000,2423601.982600000200000
,2094,-72.910820810399997,42.615584660600000,1864268.043600000000000,2407337.824899999900000
,2095,-72.908413524899998,42.619297870799997,1864358.714029999900000,2407787.898010000100000
,2096,-72.877952019800006,42.935418787800003,1858259.008900000000000,2442671.272700000100000
,2097,-72.876707019600005,42.925497785300003,1858624.124400000100000,2441619.867000000100000
,2098,-72.960812655799998,43.068442275499997,1848163.542799999900000,2455479.416300000200000
,2099,-72.967889790800001,43.067040541499999,1847644.564500000100000,2455189.807800000100000
,2100,-72.805962172899996,42.555329452899997,1874193.710200000100000,2402863.776699999800000
,2101,-72.803993117600001,42.559540914300001,1874235.878070000100000,2403359.426649999800000
,2102,-72.803849171600007,42.561856053299998,1874184.735200000000000,2403613.386599999900000
,2103,-72.691723824799993,42.689664846500001,1879593.514650000000000,2419687.852729999900000
,2104,-72.688690541000000,42.681412280499998,1880057.177399999900000,2418853.128800000100000
,2105,-72.886622549300000,42.832792768700003,1860337.361199999900000,2431372.786799999900000
,2106,-72.761799708699996,42.841042307599999,1869960.383500000000000,2434717.110299999800000
,2107,-72.889957549599998,42.807885296400002,1860744.408400000100000,2428606.208900000000000
,2108,-72.968473658999997,43.077524143500000,1847317.622699999900000,2456315.233399999800000
,2109,-72.747289366299995,42.776101562100003,1872862.529600000000000,2427962.187200000000000
,2110,-72.749024751299999,42.775099399699997,1872752.682390000000000,2427819.333569999800000
,2111,-72.830350512699994,42.553132518300004,1872321.517400000000000,2402144.732600000200000
,2112,-72.831059447700000,42.553881322999999,1872245.163130000000000,2402211.994310000000000
,2113,-72.802138188200004,42.832477370299998,1867010.465200000000000,2432995.388700000000000
,2114,-72.702074342600000,42.627998269499997,1880448.446000000000000,2412796.969099999900000
,2115,-72.957931585200001,43.028280135000003,1849467.223900000100000,2451180.471100000200000
,2116,-72.832684740000005,42.954392458699999,1861313.090099999900000,2445614.333399999900000
,2117,-72.842499540299997,42.914325317299998,1861620.252300000100000,2441078.008899999800000
,2118,-72.839199485899996,42.914308670700002,1861880.717970000100000,2441140.853809999800000
,2119,-72.838876221999996,42.913507888500000,1861927.777870000100000,2441060.363470000200000
,2120,-72.964998375999997,42.852354169000002,1853628.708099999900000,2431962.921999999800000
,2121,-72.991621378100007,42.749450682899997,1854285.260400000000000,2420280.436100000000000
,2122,-72.981124517699996,42.752982037099997,1855019.958510000000000,2420868.413149999900000
,2123,-72.979411641400006,42.754856882799999,1855105.025399999900000,2421105.249600000200000
,2124,-72.681432068899994,42.814845412200000,1877008.501080000100000,2433461.622810000100000
,2125,-72.672092084400006,42.811143586999997,1877845.679440000100000,2433244.883659999800000
,2126,-72.677213933199994,42.811176478599997,1877440.800689999900000,2433147.252650000200000
,2127,-72.761281491000005,42.562356255300003,1877541.785600000100000,2404507.884699999800000
,2128,-72.755091689400004,42.563885122800002,1877990.484400000000000,2404796.003800000100000
,2129,-73.011252579399994,42.679834068200002,1854597.895700000000000,2412343.853300000100000
,2130,-73.020350384400004,42.705695740099998,1853186.188499999900000,2414972.597800000100000
,2131,-72.940821353199993,42.621160927100000,1861743.740900000100000,2407354.699099999900000
,2132,-72.739160547599994,42.501026045000003,1880954.586300000100000,2398293.556700000100000
,2133,-72.741684147900003,42.506121846299997,1880616.578200000100000,2398796.300799999900000
,2134,-72.944992571800000,42.892681310000000,1854124.458900000000000,2436727.202500000100000
,2135,-72.912027046500000,42.604975520700002,1864457.841830000000000,2406163.152629999900000
,2136,-72.912464542600006,42.605388924800003,1864412.094000000000000,2406199.421000000100000
,2137,-72.672531660199994,42.529135252000003,1885470.335800000000000,2402662.285699999900000
,2138,-72.672639660100003,42.534380253000002,1885319.301700000000000,2403228.890000000100000
,2139,-72.611130841000005,42.550809458700002,1889742.361500000100000,2406231.912899999900000
,2140,-72.904253350800005,42.760093953300000,1860901.278699999900000,2423142.783400000100000
,2141,-72.699130601600004,42.523421193399997,1883518.776439999900000,2401515.196610000000000
,2142,-72.851985327199998,42.664218938099999,1867613.339500000000000,2413768.841500000100000
,2143,-72.857176499700003,42.658908257100002,1867345.942640000000000,2413090.790690000200000
,2144,-72.864064535500006,42.725228348800002,1865014.486100000100000,2420148.951599999800000
,2145,-72.857266915500006,42.724127615100002,1865581.238200000000000,2420162.988560000000000
,2146,-72.593616308700007,42.652646677500002,1888353.427500000000000,2417619.767299999900000
,2147,-72.593871422099994,42.643898217100002,1888571.663870000000000,2416666.400880000100000
,2148,-73.053410791399997,42.644107327800000,1852218.051900000100000,2407644.645000000000000
,2149,-73.045422997200006,42.643228510000000,1852873.725580000100000,2407704.981860000200000
,2150,-73.037380786200004,42.641119927299997,1853566.598500000100000,2407632.979400000100000
,2151,-72.756910504600000,42.790106964899998,1871724.146900000100000,2429291.103800000200000
,2152,-72.792911501999995,42.557884853300003,1875158.164700000100000,2403398.401600000000000
,2153,-72.814177267500000,42.558818428999999,1873448.904300000100000,2403080.249390000000000
,2154,-72.807651000800007,42.554758378199999,1874075.389430000000000,2402768.526670000100000
,2155,-73.036302190399994,42.713087140200003,1851727.235000000100000,2415463.693599999900000
,2156,-73.035324850699993,42.708540372100003,1851926.105210000000000,2414989.360220000100000
,2157,-73.042268669999999,42.694946500299999,1851740.532440000000000,2413378.925880000000000
,2158,-72.730662095699998,42.776880763100003,1874153.784000000000000,2428374.460299999900000
,2159,-72.740168435100003,42.770065698800003,1873588.023610000000000,2427448.145740000100000
,2160,-72.778656383300003,42.866132977600003,1867952.811599999900000,2437105.780199999900000
,2161,-72.778884607899997,42.865351682700002,1867955.938890000100000,2437016.590609999800000
,2162,-72.779518053299995,42.864693262000003,1867923.798579999900000,2436932.757360000200000
,2163,-72.980682962100005,42.565002714999999,1860094.323099999900000,2400480.484100000000000
,2164,-72.980468762000001,42.566246848100000,1860077.933600000100000,2400619.688000000100000
,2165,-72.731470291099996,42.715044284999998,1875765.132800000000000,2421654.206400000000000
,2166,-72.617047515400003,42.644795941799998,1886715.122999999900000,2416303.367600000000000
,2167,-72.899004751500001,42.811124896800003,1859943.232600000000000,2428780.458500000200000
,2168,-72.948162351400001,42.546992912800000,1863154.029499999900000,2399163.197699999900000
,2169,-72.941514889000004,42.551659975100002,1863555.378109999900000,2399799.963709999800000
,2170,-72.941380004500004,42.551806766500000,1863562.122060000000000,2399818.536979999900000
,2171,-72.949517402699996,42.564272729599999,1862582.733040000100000,2401011.684960000200000
,2172,-72.947827660000002,42.569515061700002,1862575.828479999900000,2401613.644009999900000
,2173,-72.947834691699995,42.569643375600002,1862571.826350000000000,2401627.429360000000000
,2174,-72.726204160199998,42.770079161500000,1874689.915000000000000,2427724.993199999900000
,2175,-72.727888028899997,42.768108982999998,1874610.380620000000000,2427478.179510000200000
,2176,-72.727963347400006,42.767903028699997,1874610.015249999900000,2427454.365139999900000
,2177,-72.724365839300006,42.813234802899998,1873665.669470000100000,2432439.797600000200000
,2178,-72.876209328300007,42.568531852900001,1868274.473000000000000,2402912.777499999900000
,2179,-72.870880393899995,42.572894920499998,1868578.958099999900000,2403490.886299999900000
,2180,-72.702081688999996,42.834189307199999,1874855.166299999900000,2435150.810800000100000
,2181,-72.699285089100002,42.832795907399998,1875113.482899999900000,2435054.946200000100000
,2182,-72.769989326800001,42.781708172400002,1870919.139119999900000,2428122.944259999800000
,2183,-72.629738314600004,42.548448257499999,1888333.638000000000000,2405606.042100000200000
,2184,-72.628181681900003,42.547635980099997,1888478.975330000000000,2405548.905960000100000
,2185,-72.622350308799994,42.547400286299997,1888947.033650000100000,2405639.246139999900000
,2186,-72.621889209499997,42.547122116899999,1888991.108969999900000,2405618.252470000200000
,2187,-72.623212912300005,42.547786149099998,1888868.242090000100000,2405663.935790000000000
,2188,-72.620120784600005,42.546295389299999,1889153.613500000000000,2405563.772270000100000
,2189,-72.626517287400006,42.548309312400001,1888592.412160000100000,2405654.984569999900000
,2190,-72.998528792900004,42.936504717200002,1848729.969800000100000,2440437.352000000000000
,2191,-72.779355763500007,42.547955652399999,1876500.115100000100000,2402589.000800000000000
,2192,-72.775013313800002,42.543582882000003,1876962.295860000000000,2402200.469130000100000
,2193,-72.770637914399998,42.539397753400003,1877422.050259999900000,2401832.964230000000000
,2194,-72.858563190599995,42.584386056800000,1869244.612200000100000,2404979.715900000200000
,2195,-72.851413078199997,42.578563371000001,1869967.669749999900000,2404488.733500000100000
,2196,-72.889147826799999,42.996421264600002,1855736.014100000000000,2449066.860900000200000
,2197,-72.957573382500001,42.982406059799999,1850725.812600000100000,2446212.762399999900000
,2198,-72.953363797500003,42.976286574699998,1851221.433750000100000,2445631.120360000100000
,2199,-72.667440056600000,42.775790450599999,1879172.827719999900000,2429504.737890000000000
,2200,-72.666988344200007,42.775564612099998,1879214.608300000000000,2429489.189859999800000
,2201,-72.825511990400003,42.856355364899997,1864522.557139999900000,2435125.535399999900000
,2202,-72.726394631700003,42.665642275300002,1877504.771590000000000,2416397.873500000200000
,2203,-72.995420984600003,42.825901696499997,1851937.162300000000000,2428500.344899999900000
,2204,-72.990535449199996,42.825557562599997,1852331.967400000000000,2428558.228600000000000
,2205,-72.732291680800003,42.556994122100001,1879982.312200000000000,2404499.460200000100000
,2206,-72.736562435500005,42.553571384700000,1879736.891330000000000,2404043.783650000100000
,2207,-72.820900194600000,42.836463704800003,1865422.968300000100000,2433059.182800000100000
,2208,-72.824096774599994,42.830757802999997,1865324.781269999900000,2432377.735599999800000
,2209,-72.823210328100004,42.826603369099999,1865506.801500000100000,2431944.657300000100000
,2210,-72.651352934000002,42.751154161499997,1881111.923100000000000,2427152.512800000100000
,2211,-72.653447301000000,42.747333266299997,1881050.443100000000000,2426696.883489999900000
,2212,-72.662012653100007,42.731859553699998,1880794.667130000000000,2424850.004850000100000
,2213,-72.662220136100004,42.730664890900002,1880810.741900000000000,2424716.393999999900000
,2214,-72.659078153899998,42.736336050900000,1880904.743410000100000,2425393.342879999900000
,2215,-72.660455060199993,42.734854252300003,1880836.288950000000000,2425205.462729999800000
,2216,-72.760209401200001,42.482420501299998,1879790.171290000000000,2395859.043839999900000
,2217,-72.756754884200006,42.484489108500000,1880008.003199999900000,2396151.756300000000000
,2218,-72.828642381400002,42.595038125599999,1871325.961399999900000,2406724.061700000000000
,2219,-72.820828550300007,42.590283447099999,1872072.793700000000000,2406362.215690000000000
,2220,-72.819191579000005,42.590218925999999,1872204.113500000000000,2406387.465200000000000
,2221,-72.874919944900000,42.816706965800002,1861693.692000000000000,2429857.451200000000000
,2222,-72.826705176999994,42.533280714299998,1873146.009899999900000,2400063.069500000200000
,2223,-72.826637005699993,42.537316785400002,1873042.480320000100000,2400502.243640000000000
,2224,-72.825163561699995,42.537956068699998,1873141.950089999900000,2400600.633719999800000
,2225,-72.823252687899995,42.539760225899997,1873244.625730000000000,2400834.010460000000000
,2226,-72.826038639499998,42.537486798899998,1873085.293630000000000,2400532.480070000000000
,2227,-72.822107445699999,42.540657708900000,1873311.119710000000000,2400953.941999999800000
,2228,-72.821443318299998,42.542185330599999,1873322.490010000100000,2401132.745370000100000
,2229,-72.819323309500007,42.544763250300001,1873420.823700000100000,2401454.180100000000000
,2230,-72.822072449600000,42.540623798799999,1873314.807270000000000,2400950.953379999800000
,2231,-72.711992071400005,42.509178247599998,1882886.303000000100000,2399715.715499999900000
,2232,-72.848405939800003,42.869567576700000,1862361.116600000100000,2436109.242300000000000
,2233,-72.848345554299996,42.868649002100000,1862390.634649999900000,2436010.821260000100000
,2234,-72.935255936700003,42.656830592900000,1861226.088530000100000,2411333.703850000200000
,2235,-72.936598857700005,42.655778620100001,1861148.111640000000000,2411193.272599999800000
,2236,-72.936897902499993,42.655282141999997,1861137.790060000000000,2411133.551969999900000
,2237,-72.842086787000000,42.617663968400002,1869651.576080000000000,2408913.694410000000000
,2238,-72.842111205099997,42.617820408500002,1869645.424919999900000,2408930.183280000000000
,2239,-72.842282720900002,42.618297462800001,1869618.987500000000000,2408978.555699999900000
,2240,-72.622879716900002,42.630621739900000,1886639.859400000000000,2414651.027700000000000
,2241,-72.948871572399995,42.885177775400003,1854020.010400000000000,2435837.703400000000000
,2242,-73.054021390800003,42.632690457800003,1852474.851000000000000,2406393.693400000200000
,2243,-73.045720848800002,42.628679089099997,1853239.135960000100000,2406120.182399999800000
,2244,-72.915455015500001,42.682962272399998,1862089.908800000100000,2414556.541699999900000
,2245,-72.718398555400000,42.740262689600002,1876114.180299999900000,2424646.447199999800000
,2246,-72.718668063600006,42.739678571299997,1876108.730900000100000,2424577.798119999900000
,2247,-72.720448018900001,42.733344029199998,1876139.858560000100000,2423855.879170000100000
,2248,-72.778188071599999,42.601665293799996,1875140.121169999900000,2408437.389159999800000
,2249,-72.768833232899993,42.613220390800002,1875567.817860000100000,2409875.184440000000000
,2250,-72.994679405799999,42.721271542799997,1854798.555450000100000,2417163.437690000000000
,2251,-72.954201636199997,42.796835759099999,1855970.126800000000000,2426151.436100000000000
,2252,-72.641759128600000,42.700173884700000,1883255.536799999900000,2421816.311700000000000
,2253,-72.644787528500004,42.694927950900002,1883158.948099999900000,2421187.627900000200000
,2254,-72.765878511699995,42.841746507000003,1869619.685300000000000,2434713.204500000000000
,2255,-72.905347821500001,42.822963166100003,1859124.310199999900000,2429940.288999999900000
,2256,-72.904223419999994,42.814441896799998,1859442.170800000000000,2429038.089600000100000
,2257,-72.865836134000006,42.702052144600003,1865498.821700000000000,2417600.417100000200000
,2258,-72.777279428900002,42.857276839400001,1868300.769159999900000,2436172.710830000200000
,2259,-72.982824830200002,42.567265515499997,1859863.980400000000000,2400684.119800000000000
,2260,-72.999560194400004,42.956910853300002,1848102.305500000000000,2442630.612799999800000
,2261,-72.995650659600003,42.957248654300002,1848401.233999999900000,2442743.285699999900000
,2262,-72.851304608999996,42.904703782500000,1861185.741900000000000,2439862.314300000200000
,2263,-72.762286888099993,42.513258312900000,1878790.897300000100000,2399162.825000000200000
,2264,-72.757127331299998,42.513283203999997,1879199.028370000000000,2399267.539460000100000
,2265,-72.757028941200005,42.513283460399997,1879206.817079999900000,2399269.512850000100000
,2266,-72.711460277499995,42.602336464499999,1880401.994800000000000,2409828.656599999900000
,2267,-72.706993288000007,42.601244321099998,1880785.047250000100000,2409798.625349999900000
,2268,-72.806306708400001,42.602962128800002,1872879.829399999900000,2408023.557000000000000
,2269,-72.806175206500001,42.607435044500001,1872769.423209999900000,2408511.294749999900000
,2270,-72.946974217199994,42.540120644799998,1863432.699700000000000,2398440.766900000200000
,2271,-72.947882967499993,42.540802359399997,1863342.385180000000000,2398496.923119999900000
,2272,-72.853969548999999,42.987711130199997,1858739.349399999900000,2448809.998800000200000
,2273,-72.971151856600002,43.030284334699999,1848373.237100000000000,2451140.599299999900000
,2274,-72.974726058000002,43.036607468900002,1847922.531999999900000,2451756.781700000200000
,2275,-72.806003105100004,42.560971853399998,1874038.056600000000000,2403475.001199999800000
,2276,-72.804091489599998,42.561768729999997,1874167.905890000100000,2403599.135910000200000
,2277,-72.876051203499998,42.688959275499997,1865043.969700000000000,2415979.767899999900000
,2278,-72.873077539799993,42.683850778800000,1865416.629500000000000,2415484.013590000100000
,2279,-72.885732738499996,42.681696740100001,1864474.054400000000000,2415002.013300000200000
,2280,-72.881257112699998,42.676024242300002,1864980.635920000000000,2414474.516330000000000
,2281,-72.895605953100002,42.841610969300000,1859391.415100000100000,2432153.317499999900000
,2282,-72.578970039200001,42.685199884500001,1888623.409999999900000,2421439.276300000000000
,2283,-72.577013176600005,42.669594550799999,1889203.535399999900000,2419786.758390000100000
,2284,-72.916196033500000,42.955005055800001,1854719.873200000000000,2444048.006399999800000
,2285,-72.658879337599998,42.783877366299997,1879628.647500000000000,2430550.620000000100000
,2286,-72.659024628500006,42.783513943599999,1879627.058179999900000,2430508.353709999900000
,2287,-72.660114817999997,42.781213909700000,1879603.529859999900000,2430237.481949999900000
,2288,-72.697380752699999,42.816323771900002,1875710.465400000100000,2433306.977800000000000
,2289,-72.697203966199993,42.805009394000002,1876031.326459999900000,2432083.987900000100000
,2290,-72.697280609399996,42.804231789200003,1876046.374000000100000,2431998.181739999900000
,2291,-72.938496825800001,42.723801146100001,1859171.177699999900000,2418535.704500000000000
,2292,-72.938935390099999,42.722517837399998,1859170.980130000000000,2418387.908199999900000
,2293,-72.938934277399994,42.722254477000000,1859178.140320000000000,2418359.359929999800000
,2294,-72.943423428200006,42.720593145700001,1858867.960600000100000,2418091.316999999800000
,2295,-72.792426521899998,42.882351313900003,1866429.098900000100000,2438593.538300000100000
,2296,-72.669837130399998,42.609974867399998,1883487.572500000000000,2411481.152900000100000
,2297,-72.667430130900001,42.611735830800001,1883630.131950000100000,2411719.788600000100000
,2298,-72.654992294300001,42.609506838999998,1884674.549630000000000,2411724.714960000000000
,2299,-72.652527326100000,42.611080268800002,1884826.756400000100000,2411944.191000000100000
,2300,-72.666727729900003,42.613063947999997,1883649.609140000100000,2411877.708339999900000
,2301,-72.667464416100003,42.612288125299997,1883612.415229999900000,2411778.990180000200000
,2302,-72.946946631599999,42.770023354300001,1857262.607099999900000,2423384.662200000100000
,2303,-72.836193268100004,42.583455089300003,1871040.743490000000000,2405318.940450000100000
,2304,-72.613947983700001,42.605713463699999,1888024.306490000100000,2412128.164849999800000
,2305,-72.689993833800003,42.773982614300003,1877442.027590000100000,2428862.997820000200000
,2306,-72.810366079999994,42.546845584200000,1874074.069990000000000,2401856.667739999900000
,2307,-72.807632505499996,42.552581919100000,1874135.640799999900000,2402532.808199999900000
,2308,-72.601941305300002,42.548369459100002,1890536.262399999900000,2406150.154699999800000
,2309,-72.600360055799996,42.552203753199997,1890556.960690000100000,2406597.297890000000000
,2310,-72.980860257600000,43.006543663000002,1848245.423200000100000,2448377.220699999900000
,2311,-72.764834391999997,42.766570999499997,1871735.476530000100000,2426583.190380000000000
,2312,-72.662214266800007,42.672872146000003,1882381.463700000000000,2418451.359900000000000
,2313,-72.653714044899999,42.679862800099997,1882863.215439999900000,2419377.606949999900000
,2314,-72.961612155099999,42.539717644900001,1862283.571800000000000,2398110.099899999800000
,2315,-72.959256378700005,42.914453513200002,1852415.902400000000000,2438810.396499999800000
,2316,-72.666882732800005,42.646157940999998,1882738.252000000100000,2415462.675199999900000
,2317,-72.994610859199994,42.955722653000002,1848524.011600000100000,2442597.999200000000000
,2318,-72.987821990200004,42.950851453200002,1849189.301400000000000,2442201.744099999800000
,2319,-72.921120371000001,42.995872263499997,1853234.163100000000000,2448383.418699999800000
,2320,-72.924798972500000,42.997039529500000,1852913.248300000100000,2448438.259899999900000
,2321,-72.700640548899997,42.734681356700001,1877667.802600000100000,2424392.063999999800000
,2322,-72.604936061999993,42.583613648799997,1889339.109119999900000,2409911.458990000200000
,2323,-72.604615156700007,42.583452384899999,1889368.892079999900000,2409900.356480000100000
,2324,-72.599699575900004,42.580644006800000,1889834.329059999900000,2409693.644320000000000
,2325,-72.599525655299999,42.580367090700001,1889855.635090000000000,2409667.083060000100000
,2326,-72.999845866900003,42.963978732999998,1847890.559450000100000,2443391.650150000100000
,2327,-72.931765831800007,42.846786569000002,1856399.771600000100000,2432007.719000000000000
,2328,-72.821900782100002,42.634281466499999,1870800.335800000000000,2411113.403400000200000
,2329,-72.815899731800002,42.633696154799999,1871290.861300000000000,2411168.069840000000000
,2330,-72.996136258999996,42.954766253199999,1848429.458200000000000,2442464.596700000100000
,2331,-73.015751042500000,42.835109634900000,1850086.159680000000000,2429103.282709999900000
,2332,-72.734598939300000,42.675682789100001,1876584.211040000000000,2417324.534640000200000
,2333,-72.821506658900006,42.823139285200000,1865734.675080000000000,2431602.480020000100000
,2334,-72.821517998100006,42.822341340999998,1865755.312240000100000,2431515.733510000200000
,2335,-72.774308558300007,42.496361043500002,1878295.440299999900000,2397092.388799999800000
,2336,-72.771960444200005,42.493234277399999,1878566.127960000000000,2396799.640970000100000
,2337,-72.770942501799993,42.491347561799998,1878697.851760000000000,2396615.111730000000000
,2338,-72.764632850900000,42.490435593699999,1879222.629250000000000,2396640.943289999900000
,2339,-72.765771272199999,42.490283649500000,1879136.509929999900000,2396601.951059999900000
,2340,-72.766185745900003,42.490174629800002,1879106.608770000000000,2396581.930310000200000
,2341,-72.598161111300001,42.664736547200000,1887664.817800000100000,2418839.956400000000000
,2342,-72.576524101199993,42.619197339000003,1890616.536000000100000,2414333.851100000100000
,2343,-72.579370850199993,42.611748129799999,1890594.560420000000000,2413469.750479999900000
,2344,-72.583549090099993,42.610368872300000,1890301.736469999900000,2413237.126079999800000
,2345,-72.583844196900003,42.610121503199998,1890285.142070000100000,2413204.441639999900000
,2346,-72.584021754800006,42.609778873000003,1890280.441060000100000,2413163.769140000000000
,2347,-72.584231915399997,42.609353450100002,1890275.418649999900000,2413113.473480000200000
,2348,-72.582382222899994,42.611273859400001,1890369.343459999900000,2413358.435829999900000
,2349,-72.726411436999996,42.566007274400000,1880203.608250000000000,2405593.248540000100000
,2350,-72.721761706400002,42.567691058100003,1880526.060360000000000,2405867.848689999900000
,2351,-72.707968231899997,42.572346404999998,1881491.698380000000000,2406645.702190000100000
,2352,-72.717629388199995,42.568346342600002,1880835.417029999900000,2406020.687820000100000
,2353,-72.819194109300000,42.550247250600002,1873283.004600000100000,2402051.606399999900000
,2354,-72.708042938500000,42.520570049299998,1882890.174200000000000,2401029.391200000000000
,2355,-72.698521753500003,42.518594002999997,1883697.992660000000000,2401003.779190000100000
,2356,-72.614259906800001,42.518820319800000,1890365.782500000000000,2402701.469500000100000
,2357,-72.610451925800007,42.522984801000000,1890553.931630000000000,2403228.734850000100000
,2358,-72.863194206900005,42.811704364299999,1862753.710999999900000,2429544.699000000000000
,2359,-72.861666607900005,42.824028767999998,1862542.259300000000000,2430911.171000000100000
,2360,-72.779905176699998,42.757038890499999,1870803.386600000100000,2425252.876900000000000
,2361,-72.724838096200003,42.822352305400003,1873381.382299999900000,2433418.885999999900000
,2362,-72.729022496400006,42.820845971300002,1873092.151800000100000,2433173.108800000000000
,2363,-72.678646426100002,42.572843946399999,1883799.045720000100000,2407280.530110000200000
,2364,-72.679861532499999,42.572031127000002,1883724.945099999900000,2407168.308600000100000
,2365,-72.689579497599993,42.589835781799998,1882472.481380000000000,2408906.341959999900000
,2366,-72.688775156899993,42.588873750200001,1882562.243130000100000,2408817.960060000000000
,2367,-72.788891118500004,42.852236174700003,1867521.445700000000000,2435397.983000000000000
,2368,-72.782640924999995,42.848247501099998,1868122.083570000000000,2435088.379139999900000
,2369,-72.768521340999996,42.835101370099999,1869590.983680000100000,2433940.775419999800000
,2370,-72.780332166400001,42.845062912499998,1868390.219839999900000,2434788.499309999900000
,2371,-72.701296953899998,42.794138100200001,1876003.294599999900000,2430824.715200000000000
